name	estimate	se	p.value	Nag.r2	adj.p.val
hv117_08_0	-0.386993190161011	0.541655734646126	0.475367006588068	0.000215523445453947	0.753898629543693
hv109_10_0	0.472607485871838	0.621325403309705	0.447598135256063	0.00125628769342012	0.732786328291271
hv117_08_1	0.38699319016101	0.541655734646127	0.47536700658807	0.000215523445453947	0.753898629543693
hv121_08_0	-0.0886332441336935	0.428946505269897	0.836406335928618	4.79775982158426e-05	0.961522102259958
hv104_06_1	0.0985122622454618	0.257560612752804	0.702281796808837	6.95379900473858e-05	0.900780655933412
hv104_06_2	-0.0985122622454616	0.257560612752805	0.702281796808838	6.95379900473858e-05	0.900780655933412
hv102_02_0	0.0667250975593661	0.429228647256576	0.876530831453049	3.68655495619485e-06	0.964090408963728
stransl_0	0.52447713679529	0.526608840145609	0.319788119213593	0.000247222902619915	0.625310597421375
hv115_03_0	-0.0544359737720636	0.237495634661877	0.818813032038316	2.06563498095225e-05	0.953656508912733
slang1_5	0.347419285060575	0.178268673200759	0.0519102243440922	0.00089634345051659	0.178074639162995
sh16_02_8	0.307873227959402	1.08618273264875	0.777042861560543	0.000110860612141495	0.933161062056725
hv115_01_4	0.744488201033009	0.203876900481792	0.000289962595705942	0.0018175672762909	0.00159428911506612
hv101_06_2	2.29016479588399	0.870409233341008	0.00879760822949143	0.000690028181968061	0.0384560271084141
hv109_03_3	-0.527626809090858	0.259151983302078	0.0423155379713602	0.00103617115477217	0.148442176598439
v829_96	-13.2621358496982	0.32355417359819	2.381098e-154	0.00173545722334201	1.63364028e-152
sh25_04_1	-0.0288035786748941	0.184076189551207	0.87572617337536	7.09091705197729e-06	0.964090408963728
hv109_05_8	-9.8967250621418	0.714342865401268	8.267328e-37	1.80084747490872e-05	8.10300843726708e-36
sh13_03_0	-0.404309789319394	0.438931522632244	0.357647250403097	0.00132274143134148	0.657770817174927
hv106_02_1	0.0730652658481651	0.151023581832142	0.628753839726875	5.05707604094852e-05	0.87300575343156
v823_0	0.39969581281755	0.21429666507353	0.0627857040705087	0.000979748137572845	0.205125964851476
hv101_08_4	-0.280192087983258	1.05917067101428	0.791503905177923	4.09441362254626e-05	0.941215646097033
hv111_08_1	-0.542884963397482	0.581400763558237	0.351030331960687	0.000386955565317315	0.656288656792963
hv101_03_10	-0.876568234903098	0.536570035697518	0.103004634954967	0.000530019167446105	0.293926426688857
v829_12	-0.121297207557135	0.225546394850283	0.590984846476459	0.00022177507242449	0.846255977985347
v845_0	0.276463011397445	0.333812838872196	0.407980711563954	0.000165555348063284	0.69719721163659
hv121_03_0	0.00300074392622185	0.156067130293439	0.984668002411489	8.22335297634424e-08	0.991733547548738
hv101_04_11	-0.822332779042546	0.993478338987577	0.408244755102794	0.000133847840212198	0.69719721163659
s558_1	0.0724333022165329	0.18459531840668	0.69494893354272	5.13305859771718e-05	0.898717635546789
sh24_08_1	0.161800215203811	0.413016141594884	0.695556934331248	0.000129482436306616	0.898717635546789
hv140_07_1	-0.00451464616560861	0.527553497242424	0.99317677763956	9.91359919710888e-08	0.994212452633148
v822_1	0.426833475307397	0.221523946215691	0.0546090420309513	0.00101524483337456	0.184130487873592
hv101_08_11	-14.049056687571	0.334060443652644	3.523181e-147	0.000891588740713822	1.79341278e-145
s440aa_1	3.07257953147992	0.285694758758224	2.948836e-24	0.0307683311628059	2.44908589894737e-23
hv118_10_0	-0.424917641844784	0.761029935054033	0.577116303233883	0.000455346217295927	0.83472917186349
v849_1	0.693378359863243	0.431884477927084	0.10906453114133	0.000691802922199281	0.306780445884169
hv101_09_6	-12.9964943383595	0.449299332184722	3.781761e-92	0.000326218800792977	6.63068762e-91
hv115_01_3	0.103880153974974	0.236483067640399	0.660667930853408	3.23480662242082e-05	0.88801873499717
sh26_07_1	-0.0796409663487818	0.56042038795513	0.887074719710982	2.4726561798416e-05	0.964090408963728
hv118_06_0	-0.525455260029715	0.324938390273618	0.1065484398386	0.000654400553995127	0.301314405134966
hv111_03_8	-12.3815166548501	0.398440727170402	7.61564e-116	0.000170839605944217	2.03686100338983e-114
hv109_07_3	0.858514437473273	0.414140550586044	0.0387589200971448	0.00134735288957866	0.137751297102015
hv106_05_2	0.195977018784355	0.4435972817032	0.658845388600975	8.86549390006763e-05	0.88801873499717
hv101_04_2	2.34361581463636	0.482622270232331	1.63570512747792e-06	0.00260315978240966	1.04924499640657e-05
hv101_05_3	0.0659968055199578	0.218189038685396	0.762424396160958	2.32380427515055e-05	0.926854736555115
hv109_08_5	-13.0303112007832	0.393968321173053	2.365614e-115	0.00038036968041999	6.11957195409836e-114
hv118_05_0	0.0847671939163494	0.450394101779907	0.850796362618833	1.84821347394282e-05	0.961522102259958
hv101_04_10	-0.596507616194266	0.654138356112481	0.362291764050929	0.000161462739838636	0.661685652398572
stransl_2	-0.491960739111268	1.01356237993648	0.627635471985884	8.50758041254229e-05	0.872606850038524
sh24_04_1	0.368539735280582	0.195088879918172	0.0595089925198393	0.00117468976999235	0.197695137255382
sh11a_02_8	1.61448810778486	1.1099498207355	0.146461576154926	0.000310835943468923	0.381380143848966
hv106_08_0	0.220409089936316	0.306362698509335	0.472300620240481	0.000293314029255809	0.752325477239258
v784m_0	12.5519894566577	0.343825367484152	4.931019e-139	0.000342363998795503	1.9452877845e-137
hv121_07_0	0.211971599403687	0.315213164434555	0.501640342224289	0.000312035573953429	0.772625742958774
hv121_10_0	0.439814406710446	0.605325264944471	0.468176930068864	0.00101370521586186	0.748660098477554
hv109_03_5	-1.53113553327148	0.714887936217504	0.0327264536191371	0.000692469120364914	0.118718031749421
v826a_95	0.00786126543133859	0.215131656371943	0.970866602328491	7.45109949518152e-07	0.983630595874559
sh25_05_0	0.025594167688458	0.234377980712236	0.913091903577817	4.93404091816974e-06	0.972760658193467
sh25_08_1	0.546429278378925	0.779432602816154	0.483882831240067	0.00156675048893606	0.758904480131301
sh16_05_0	-1.13537886296343	0.457909741961748	0.0136195029120251	0.00744041026515552	0.0576181651345191
hv140_04_1	-0.0394905688329276	0.363675154282926	0.913581302561925	9.10370395068583e-06	0.972760658193467
hv121_02_2	-0.135194861932509	0.222700228739676	0.544098164794435	6.39165751437076e-05	0.80770169712664
hv111_06_8	-12.1497028913531	0.505972028113477	8.613034e-83	0.000111643998188193	1.34567996554455e-81
