var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
hv101_07_12	0.98371948230802	1.05414901715532	0.351565892451768	6.10938193205235e-4	0.563725000477783	hv101_07	relationship to head
hv101_08_2	-11.725637342549	1.04087637111631	7.728054e-24	3.59099169504606e-5	2.69559443236074e-23	hv101_08	relationship to head
hv101_08_3	0.477886172608578	0.554572620691126	0.389716474188767	5.52557610525084e-4	0.601499018260832	hv101_08	relationship to head
hv101_08_4	-13.2583002605404	0.777230476259231	4.716132e-43	3.33261631164428e-4	2.4225443671875e-42	hv101_08	relationship to head
hv101_08_5	0.374698073027302	0.616819690004052	0.544124587072871	2.62616912381941e-4	0.735212540433176	hv101_08	relationship to head
hv101_08_6	1.89634283164261	1.11756666952065	0.0910434705024862	6.97125053547021e-4	0.196588117751674	hv101_08	relationship to head
hv101_08_7	-9.60734010085332	1.04365037254517	1.889798e-17	6.04528318803865e-6	6.0537987088916e-17	hv101_08	relationship to head
hv101_08_8	-14.015510035883	0.472586289487554	1.467307e-81	5.23924561133482e-4	2.32470928313253e-80	hv101_08	relationship to head
hv101_08_10	-0.840049585385278	0.691635285556268	0.225738431235287	8.39303310611883e-4	0.408878838945458	hv101_08	relationship to head
hv101_08_11	-14.065056543612	0.480320769824389	1.554542e-80	4.78038897755551e-4	2.3632632716763e-79	hv101_08	relationship to head
hv101_08_12	-14.2380015840576	0.559845432433646	1.494446e-69	7.12333495273554e-4	1.55351501185771e-68	hv101_08	relationship to head
hv101_09_2	-12.9188451448462	0.827791171759461	1.510429e-36	1.09470907591058e-4	6.45923295934959e-36	hv101_09	relationship to head
hv101_09_3	0.49336627902664	0.672396978298632	0.463956410625895	5.81550896054273e-4	0.670074332754587	hv101_09	relationship to head
hv101_09_4	-13.8462670546587	0.555736607722088	1.610014e-63	2.99760887889966e-4	1.35282326517572e-62	hv101_09	relationship to head
hv101_09_5	0.5723792612747	0.656100562054233	0.384028367735654	8.20331049279366e-4	0.595515688174982	hv101_09	relationship to head
hv101_09_6	-11.8399696217831	1.04736550282124	2.815076e-23	4.71334426151993e-5	9.74164457894737e-23	hv101_09	relationship to head
hv101_09_7	-13.2572681318874	0.711798900114389	9.988644e-46	2.47138291875504e-4	5.45023521161826e-45	hv101_09	relationship to head
hv101_09_8	-13.9551059787273	0.57549497241417	9.813693e-62	3.04923387649314e-4	7.77410017771084e-61	hv101_09	relationship to head
hv101_09_10	-1.03874527304067	0.819894748115074	0.206640829230436	0.00146839467558735	0.381046857353185	hv101_09	relationship to head
hv101_09_11	-14.254674354181	0.673858916630755	3.979251e-53	4.89207600165353e-4	2.62291481954887e-52	hv101_09	relationship to head
hv101_09_12	-13.8461868008604	0.452605824166695	9.235448e-78	4.85017051317427e-4	1.29888921069519e-76	hv101_09	relationship to head
hv101_10_2	-11.0178886638579	0.784427018806851	2.13592e-30	3.88667616980642e-5	8.32217718518519e-30	hv101_10	relationship to head
hv101_10_3	1.07813045736974	0.599534705197556	0.0738763631455627	0.00381977350811002	0.166919961402775	hv101_10	relationship to head
hv101_10_4	1.06879264149716	1.05171459035111	0.310935045852501	6.9330837568149e-4	0.515611078557426	hv101_10	relationship to head
hv101_10_5	-0.0689747340520525	0.746311540052293	0.926470624327011	1.259138481291e-5	0.967311701931357	hv101_10	relationship to head
hv101_10_6	-13.2069425798103	0.611138099214396	5.0776e-51	3.30582390129952e-4	3.23343535108959e-50	hv101_10	relationship to head
hv101_10_7	-12.2791945677005	0.989683699077874	1.078423e-25	1.52606307753045e-4	3.8746618715847e-25	hv101_10	relationship to head
hv101_10_8	-13.0945316078794	0.632387295606435	1.061222e-48	1.60361009855281e-4	6.37217776255708e-48	hv101_10	relationship to head
hv101_10_10	-1.60994300698064	0.841764175105464	0.0574536606411627	0.00538428336929619	0.136128943681313	hv101_10	relationship to head
hv101_10_11	-13.0304980192871	0.699535659303944	3.366422e-43	1.44697487669432e-4	1.74628991321499e-42	hv101_10	relationship to head
hv101_10_12	0.714851385854386	1.11708254962036	0.523066565453221	4.06117966829544e-4	0.7194900978776	hv101_10	relationship to head
hv101_11_2	-13.2826936737234	1.07652874569676	4.386406e-24	2.26432559913614e-4	1.54021999732977e-23	hv101_11	relationship to head
hv101_11_3	0.746067290763002	0.822102088403923	0.365706881073592	0.00131476092641691	0.57373937875674	hv101_11	relationship to head
hv101_11_4	-15.3091962325257	0.683216883493884	5.497951e-48	0.00172493884100433	3.19902901106195e-47	hv101_11	relationship to head
hv101_11_5	-0.557973662462923	1.1150937272027	0.617596922822197	5.82579367010228e-4	0.791102966214129	hv101_11	relationship to head
hv101_11_6	-11.8179470181261	1.08939555425983	3.033083e-20	5.28791499760928e-5	1.00087933375157e-19	hv101_11	relationship to head
hv101_11_7	-13.154973008494	0.886875761340816	1.964138e-30	2.88510357805416e-4	7.67560615156018e-30	hv101_11	relationship to head
hv101_11_8	-12.0137402801167	0.895835788803109	7.804365e-27	9.48317822823119e-5	2.85870194289694e-26	hv101_11	relationship to head
hv101_11_10	-0.739788284366067	0.943690418950064	0.434414351416038	0.00125343794056798	0.646300238700721	hv101_11	relationship to head
hv101_11_11	-12.0308500731231	0.946583041197162	4.868046e-25	8.65776997125423e-5	1.73247103924222e-24	hv101_11	relationship to head
hv101_11_12	1.8786636549272	1.15696653394271	0.106687569082165	0.00545814682131918	0.226646451281174	hv101_11	relationship to head
hv101_12_2	-10.4421025595094	1.12898676255186	2.055279e-15	1.35733973231078e-5	6.42732909631391e-15	hv101_12	relationship to head
hv101_12_3	-16.0852661294868	0.656362163173781	2.259546e-46	0.00337224941831493	1.25371434177215e-45	hv101_12	relationship to head
hv101_12_4	-13.7084966201268	0.760711150350578	1.306447e-34	4.40871360620321e-4	5.4799929984051e-34	hv101_12	relationship to head
hv101_12_5	2.74858794899897	1.18128757860871	0.0218086109718452	0.0116323761751693	0.0573566468559529	hv101_12	relationship to head
hv101_12_6	-13.8884780121353	1.13367329955082	2.768379e-22	4.25932505525695e-4	9.40676585271318e-22	hv101_12	relationship to head
hv101_12_7	-13.901408623275	0.792741558389251	1.217311e-33	4.31365284957352e-4	5.04177626771654e-33	hv101_12	relationship to head
