nodes.female,keep
s1019x_1,0
s1019y_1,0
s1019z_1,0
s1020a_1,0
s1020b_1,0
s1020c_1,0
s1020d_1,0
s1020e_1,0
s1020f_1,0
s1020x_1,0
s1020y_1,0
s1020z_1,0
sh15a_10_8,0
sh03_09_10,0
sh03_12_12,0
sh03_10_10,0
sh03_10_12,1
sh03_11_10,0
sh03_11_12,0
sh03_12_7,0
sh03_12_10,0
hv111_03_0,1
hv113_03_0,1
sh15a_01_3,0
sh18a_08_2,0
sh20a_08_2,0
sh20a_09_2,0
sh18a_09_3,0
sh20a_09_3,0
sh15a_10_0,0
sh15a_10_1,0
sh15a_10_2,0
sh15a_10_3,0
sh16_10_0,0
sh10_10_0,1
sh10_10_1,0
sh10_11_0,0
sh10_11_1,0
sh31a_1_4,1
sh12_10_0,0
sh12_10_1,0
sh12_11_0,0
sh12_11_1,0
hml17_01_0,0
sh17_03_0,0
sh17_04_0,0
sh18a_08_3,0
sh18a_09_2,0
sh19_02_0,0
sh19_02_1,0
sh19_09_0,0
sh19_09_1,0
sh19_10_0,0
sh19_10_1,0
sh67_05_3,0
sh68_05_3,0
hc33_03_6,0
sh68_04_1,1
hc13_01_4,1
sh67_04_3,1
sh68_04_3,0
sh68_01_1,1
shm52_01_1,0
shm52_01_2,0
shm55_01_0,0
sh68_01_2,0
sh68_01_3,0
sh68_02_1,1
sh68_02_2,0
sh68_02_3,0
sh68_03_1,1
sh68_03_2,0
sh68_03_3,0
sh68_04_2,0
sh68_05_1,0
sh68_05_2,0
sh67_06_3,0
sh68_06_1,0
sh68_06_2,0
sh68_06_3,0
sh68_07_1,0
sh68_07_2,0
sh68_07_3,0
sh68_08_1,0
sh68_08_2,0
sh68_08_3,0
shm55_02_6,0
ha55_03_6,0
ha55_02_5,0
hc55_01_5,1
shm55_03_4,0
sh32c_1_1,0
shm50_01_2,0
shm50_02_2,0
shm50_03_2,0
shm52_02_2,0
shm55_02_0,1
shm52_03_2,0
shm55_03_0,1
hv140_09_2,0
sh20_09_5,0
hv140_03_8,0
sh20_03_3,0
hv114_09,0
hv101_11_4,0
hv102_11_0,0
shregion_1,0
shregion_3,0
shregion_4,0
shregion_5,0
shregion_6,0
shregion_7,0
sregion_7,0
shregion_9,0
sregion_9,0
shregion_10,0
sregion_10,0
shregion_11,0
sregion_11,0
shregion_12,0
sregion_12,0
shregion_13,0
sregion_13,0
shregion_14,0
sregion_14,0
shregion_15,0
sregion_15,0
shregion_16,0
sregion_16,0
shregion_17,0
sregion_17,0
shregion_18,0
sregion_18,0
shregion_19,0
sregion_19,0
shregion_20,0
sregion_20,0
shregion_21,0
sregion_21,0
sregion_22,0
sh08_6,0
sh08_3,0
sh08_5,0
sh08_4,0
b10_06_7,0
b10_07_7,0
b15_06_1,0
d118xi_0,0
v815c_0,0
hv101_11_9,0
d122c_1,0
s832_1,0
s551a_1_1,0
s551b_1_1,0
s551b_2_1,0
s551fa_1_1,0
s551fb_1_1,0
s551fc_1_1,0
s551fd_1_1,0
s551fe_1_1,0
s551ha_1_1,0
s551hb_1_1,0
s551hc_1_1,0
s551hd_1_1,0
s551he_1_1,0
s551hx_1_1,0
s551hz_1_1,0
s551ia_1_1,0
s551ib_1_1,0
s551ic_1_1,0
s551id_1_1,0
s551ie_1_1,0
s551ix_1_1,0
s551iz_1_1,0
sh03_02_11,0
sh03_03_11,0
sh03_05_11,0
sh08_06_2,0
sh03_06_11,0
sh20_04_4,0
sh03_09_11,0
hv140_05_2,0
sh20_05_5,0
sh03_11_7,0
hb64_03_1,0
sh20_03_6,1
sh17a_12_5,0
sh20_05_4,0
sh08_01_6,0
sh08_01_3,0
sh08_01_5,0
sh08_01_4,0
sh08_02_6,0
sh08_02_3,0
sh08_02_5,0
sh08_02_4,0
sh08_03_6,0
sh08_03_3,0
sh08_03_5,0
sh08_03_4,0
sh08_04_6,0
sh08_04_3,0
sh08_04_5,0
sh08_04_4,0
sh08_05_6,0
sh08_05_3,0
sh08_05_5,0
sh08_05_4,0
sh08_06_6,0
sh08_06_5,0
sh08_06_4,0
sh20_04_7,0
sh19a_04_5,0
sh19a_05_5,0
sh19a_07_5,0
sh19a_09_5,0
sh19a_10_5,0
sh19a_12_2,0
hv140_07_8,0
sh20_07_2,0
sh20_07_3,0
sh20_03_5,1
sh20_04_5,1
sh20_06_5,0
sh20_07_5,0
sh20_08_5,0
sh20_07_1,0
sh17a_10_5,0
hb68_03_6,0
sh20_06_1,0
sh08_02_2,0
sh20_09_4,0
hb68_02_6,0
ha66_3_0,0
sh20_04_6,0
sh20_05_6,0
sh20_06_6,0
sh20_07_6,0
sh20_08_3,0
sh20_08_6,0
sh20_09_6,0
sh20_05_3,0
sh20_09_3,0
sh20_05_7,0
ha64_2_1,0
sh20_08_1,0
sh20_09_2,0
hb65_03_3,0
sallwgt,0
v3a08o_0,1
m15_2_23,1
ml19c_2_0,0
sh204_2,0
sh204_9,0
sh206_2,0
sh206_9,0
sh207_1,0
sh207_9,0
sh209_1,0
sh209_9,0
sh204_0,0
hv140_04_0,0
sh509_03_1,0
sh509_03_2,0
hv140_05_8,0
ha2_3,0
ha54_3_0,0
hovidx_05,0
v024_30,0
v139_30,0
v024_40,0
v139_40,0
v024_50,0
v139_50,0
v024_61,0
v139_61,0
v024_62,0
v139_62,0
v024_63,0
v139_63,0
v024_70,0
v139_70,0
v024_90,0
v139_90,0
v113_35,0
v113_36,0
sh105l_9,0
sh108_d_9,0
hv215_33,1
sh105g_1,0
sh105h_1,0
sh105i_1,0
sh105j_1,0
sh105k_1,0
sh105l_1,0
sh105m_1,0
sh108_d_1,0
sh121aa_1,0
sh121ab_9,0
sh121ac_9,0
sh121ad_9,0
sh121ae_9,0
sh121af_9,0
sh121ag_9,0
sh121ax_9,0
sh121ab_1,0
sh121ac_1,0
sh121ad_1,0
sh121af_1,0
sh121ax_1,0
sh402_1,0
fy_2_0,1
h36a_2_0,1
s425b_2_3,1
h36c_2_0,1
h36f_2_0,1
h35_1_2,1
m18_2_8,0
s425b_2_6,1
v473b_1,0
v473b_4,0
ha63_1_4,1
hml17_11_4,0
b10_05_7,0
v831_2,0
h35_2_2,0
hml17_07_3,1
v304_17_0,0
v304_17_8,0
s304a_0,0
hb57_03_1,0
ha13_3_6,0
hb52_03_2,0
hml17_05_3,0
s422_g_1_0,0
s422_i_1_0,0
m55i_2_0,0
v829_23,1
sh204_08_1,0
hw55_2_6,0
sh509_04_1,0
sh509_04_2,0
s851z_0,0
hb65_02_6,0
hb63_03_5,0
ml14a_1_1,0
ml14a_2_1,0
ml14b_1_1,0
ml14y_1_1,0
ml14y_2_1,0
s120a_1,0
s492aa_1,0
s492ab_1,0
s492ac_1,0
s492ad_1,0
s492ae_1,0
s493aa_1,0
s493ab_1,0
s493ac_1,0
s493ad_1,0
s493ae_1,0
s493af_1,0
s493ag_1,0
s493ah_1,0
s493ai_1,0
s493aj_1,0
s488aa_1,0
s488ab_1,0
s488ac_1,0
s488ad_1,0
s488ae_1,0
s488af_1,0
s488ag_1,0
s488ah_1,0
s488ai_1,0
s488ak_1,0
s488ax_1,0
s620g_1,0
s620y_1,0
s722_1,0
s725a_1,0
s725b_1,0
s725c_1,0
s725d_1,0
s725x_1,0
s726_1,0
s809w_0,0
s809w_8,0
s809z_8,0
s851w_1,0
s852w_1,0
s862q_0,0
s862k_8,1
s862q_8,0
s862r_8,0
s862y_8,0
s862y_1,0
s422_g_1_8,0
s422_h_1_8,0
s422_i_1_8,0
s425b_2_1,0
s425b_2_4,0
s474g_1_1,0
s474i_1_1,0
sh507a_04_0,0
sh507a_04_1,0
sh204_03_1,0
hb33_03_3,0
hv122_11_3,0
hv126_11_3,0
sh206_08_1,0
sh419_04_0,0
sh419_04_1,0
sh509_06_1,0
sh509_06_2,0
hml17_10_0,0
sh507a_08_0,0
sh507a_08_1,0
hml17_11_0,0
hb60_02_1,0
hv140_09_1,0
sh507a_03_0,0
sh507a_03_1,0
sh206_08_2,1
sh207_08_1,0
sh209_08_1,0
sh419_05_1,0
sh507a_05_1,0
sh507a_06_1,0
sh507a_07_1,0
sh507a_09_1,0
hb33_03_1,0
sh509_05_2,0
sh509_07_2,0
sh509_08_2,0
sh509_09_2,0
hml17_06_5,0
hml17_08_3,1
hml17_06_6,0
ho104_03_0,0
hw57_2_3,0
shroug_08_4,0
shorei_08_4,0
shrube_08_4,0
shvari_08_4,0
shteta_08_4,0
hml32_08_4,0
s1007d_6,1
hml35_03_0,0
shvari_03_1,0
shrube_03_1,0
shroug_03_0,0
shrube_03_0,0
shvari_03_0,0
shteta_03_1,0
sh310a_05_1,0
sh310a_05_2,0
shroug_05_5,1
shorei_05_5,0
shrube_05_5,0
shvari_05_5,0
shteta_05_5,0
hml31_05_1,0
hml32_05_5,0
sh310a_03_1,0
sh310a_03_2,0
shroug_03_1,0
shroug_03_5,0
shorei_03_5,0
shrube_03_5,0
shvari_03_5,0
shteta_03_5,0
hml32_03_0,0
hml32_03_5,0
hv101_10_5,0
shvari_08_0,0
shvari_08_1,0
ha57_3_2,0
sh318y_03_0,0
sh318y_03_1,0
shorei_03_0,0
shorei_03_1,0
shteta_03_0,0
spool_1,0
spool_2,0
spool_3,0
spool_4,0
spool_5,0
spool_6,0
spool_7,0
shnprovin_6,0
snprovin_6,0
shnprovin_7,0
spool_9,0
snprovin_7,0
shnprovin_9,0
spool_10,0
snprovin_9,0
shnprovin_8,0
spool_11,0
snprovin_8,0
shnprovin_10,0
spool_12,0
snprovin_10,0
shnprovin_25,0
spool_13,0
snprovin_25,0
shnprovin_22,0
spool_14,0
snprovin_22,0
shnprovin_23,0
spool_15,0
snprovin_23,0
shnprovin_24,0
spool_16,0
snprovin_24,0
spool_17,0
spool_18,0
spool_19,0
spool_20,0
spool_21,0
spool_22,0
shnprovin_16,0
spool_23,0
snprovin_16,0
shnprovin_17,0
spool_24,0
snprovin_17,0
shnprovin_18,0
spool_25,0
snprovin_18,0
shnprovin_19,0
spool_26,0
snprovin_19,0
spool_27,0
spool_28,0
spool_29,0
shnprovin_15,0
spool_30,0
snprovin_15,0
spool_31,0
spool_32,0
spool_33,0
shnprovin_1,0
spool_34,0
snprovin_1,0
snprovin_2,0
snprovin_3,0
snprovin_4,0
snprovin_5,0
spool_8,0
snprovin_11,0
snprovin_12,0
snprovin_13,0
snprovin_14,0
v024_8,0
v139_8,0
snprovin_20,0
snprovin_21,0
snprovin_26,0
sh118j_1,0
sh136aa_1,0
sh136ab_1,0
sh136ac_1,0
sh136ad_1,0
sh136ae_1,0
sh136af_1,0
sh136ax_1,0
sh136az_1,0
sh136ba_1,0
sh136bb_1,0
sh136bc_1,0
sh136bd_1,0
sh136be_1,0
sh136bf_1,0
sh136bg_1,0
sh136bx_1,0
sh136bz_1,0
sh136cf_1,0
sh136cg_1,0
m4_2_93,0
m38_2_0,1
h1_2_3,1
h11_2_8,1
h22_2_8,1
h31_2_8,1
h33_2_8,1
h34_2_8,1
h42_2_8,1
h43_2_8,1
hml7_3_17,0
hml7_1_19,1
s114_11,1
s114_12,1
s114_13,1
s114_14,1
s114_15,1
s114_16,1
s114_17,1
s114_18,1
s114_19,1
hml33_03_6,0
s114_96,1
s113a_0,1
s113a_1,0
b15_05_0,0
v480_1,0
ha65_3_7,0
s506f_1_1,1
s506f_1_3,1
s506f_2_1,1
s506f_2_3,1
h32g_1_1,0
h32h_1_1,0
hc13_03_6,0
sh310a_07_1,0
sh310a_07_2,0
shroug_07_5,0
shorei_07_5,0
shrube_07_5,0
shvari_07_5,0
shteta_07_5,0
hml32_07_5,0
shroug_04_4,0
shorei_04_4,0
shrube_04_4,0
shvari_04_4,0
shteta_04_4,0
hml32_04_4,0
hml33_04_3,0
shroug_07_6,0
shorei_07_6,0
shrube_07_6,0
shvari_07_6,0
shteta_07_6,0
hml32_07_6,0
s510h_2_0,1
s510h_2_1,0
s513a_1_1,0
s513b_1_1,0
s513b_2_1,0
s538g_1_1,0
s538g_2_1,0
s538h_1_1,0
s538h_2_1,0
s538i_1_1,0
s538i_2_1,0
s538j_1_1,0
s538j_2_1,0
s538l_1_1,0
s538l_2_1,0
sh318h_03_0,0
sh318h_03_1,0
shroug_03_8,0
shorei_03_8,0
shrube_03_8,0
shvari_03_8,0
shteta_03_8,0
hv111_10_8,0
sh310a_06_1,0
sh310a_06_2,0
shroug_06_5,1
shorei_06_5,0
shrube_06_5,0
shvari_06_5,0
shteta_06_5,0
hml32_06_5,0
shvari_03_3,0
sh318y_04_0,0
sh318y_04_1,0
shroug_04_8,1
shorei_04_8,1
shrube_04_8,1
shvari_04_8,1
shteta_04_8,1
shroug_08_0,0
shroug_08_1,0
hv140_09_0,0
shorei_03_3,0
shorei_04_3,1
sh310a_04_2,0
shroug_04_5,0
shorei_04_5,0
shorei_06_3,1
shrube_04_5,0
shvari_04_5,0
shteta_04_5,0
hml32_04_5,0
sh310a_08_2,0
shroug_08_5,0
shorei_08_5,0
shrube_08_5,0
shvari_08_5,0
shteta_08_5,0
hml31_08_1,0
hml32_08_5,0
sh318a_03_1,0
sh318a_04_1,0
sh318a_05_1,0
sh318a_06_1,0
sh318a_07_1,0
sh318a_08_1,0
sh318b_03_1,0
sh318b_04_1,0
sh318b_05_1,0
sh318b_06_1,0
sh318b_07_1,0
sh318b_08_1,0
sh318c_03_1,0
sh318c_04_1,0
sh318c_05_1,0
sh318c_06_1,0
sh318c_07_1,0
sh318c_08_1,0
sh318d_03_1,0
sh318d_04_1,0
sh318d_05_1,0
sh318d_06_1,0
sh318d_07_1,0
sh318d_08_1,0
sh318e_03_1,0
sh318e_04_1,0
sh318e_05_1,0
sh318e_07_1,0
sh318e_08_1,0
sh318f_03_1,0
sh318f_04_1,0
sh318f_05_1,0
sh318f_06_1,0
sh318f_07_1,0
sh318f_08_1,0
sh318g_03_1,0
sh318g_04_1,0
sh318g_05_1,0
sh318g_06_1,0
sh318g_07_1,0
sh318g_08_1,0
sh318h_04_1,0
sh318h_05_1,0
sh318h_06_1,0
sh318h_07_1,0
sh318h_08_1,0
shroug_07_0,1
shroug_07_1,0
hb33_3_3,0
sh318y_05_1,0
sh318y_06_1,0
sh318y_07_1,0
sh318y_08_1,0
ha60_2_1,0
shvari_08_3,0
shroug_05_1,0
shorei_05_4,0
shrube_05_4,0
shvari_05_4,0
shteta_05_4,0
hml32_05_4,0
shorei_05_6,0
shrube_05_6,0
shvari_05_6,0
shteta_05_6,0
hml32_05_6,0
shorei_06_4,0
shrube_06_4,0
shvari_06_4,0
shteta_06_4,0
hml32_06_4,0
shorei_06_6,0
shrube_06_6,0
shvari_06_6,0
shteta_06_6,0
hml32_06_6,0
shorei_07_4,0
shrube_07_4,0
shvari_07_4,0
shteta_07_4,0
hml32_07_4,0
shorei_04_0,1
shorei_06_8,1
shrube_06_8,1
shvari_06_0,1
shvari_06_8,1
shteta_06_8,1
shrube_04_1,0
shrube_05_1,0
shrube_06_1,0
shrube_07_1,0
shrube_08_1,0
shteta_04_1,0
shteta_05_1,0
shteta_06_1,0
hb57_3_2,0
shteta_07_1,0
ha65_3_5,0
hc61_01_0,0
hc61_01_1,0
hb65_3_7,0
hml7_3_18,0
hml32_04_7,0
hml32_05_7,0
hml32_07_7,0
sharrond,0
sarrond,0
hv025_1,0
shurbrur_1,0
surbrur_1,0
v537,0
s308_01,0
sh14_08_9,0
hv102_09_0,0
shreg_1,0
sreg_1,0
shreg_2,0
sreg_2,0
sh104h_9,0
sreg_3,0
sreg_4,0
shvilles_1,0
svilles_0,0
svilles_1,0
surbrur_2,0
surbrur_3,0
sh14_9,0
v762al_0,0
v762ap_0,0
v762av_0,0
s351c_9,0
s351d_9,0
s351f_0,0
s351f_9,0
s351g_0,0
s351g_9,0
s351h_9,0
s351i_9,0
s351k_9,0
s351l_9,0
s351m_9,0
s351n_9,0
s351o_9,0
s351c_0,1
s351c_1,0
s351d_0,1
s351d_1,1
s351i_0,1
s351i_1,0
s351f_1,1
s351h_0,1
s351h_1,0
s351m_0,1
s351m_1,0
s351k_0,0
s351k_1,0
s351o_0,0
s351o_1,0
s351g_1,1
s351l_0,1
s351l_1,0
s509a_0,1
s509a_1,0
v770v_0,0
s509a_9,1
s509b_9,0
s509c_9,0
s509d_9,0
s509e_9,0
s509f_9,0
s509g_0,0
s509g_9,0
s509h_0,0
s509h_9,0
s509i_9,0
s509j_9,0
s509k_0,0
s509k_9,0
s509l_9,0
s509m_9,0
s509x_9,0
s509b_0,1
s509b_1,1
s509c_0,0
s509c_1,1
s509d_0,1
s509d_1,1
s509i_0,1
s509i_1,1
s509e_0,1
s509e_1,1
s509f_0,0
s509f_1,1
s509g_1,1
s509m_0,0
s509m_1,1
s509j_0,1
s509j_1,1
s509k_1,1
s509l_0,1
s509l_1,1
s509x_0,1
s509x_1,1
v778_9,1
v779_9,0
sinterp_9,1
s351n_1,0
s416a_9,0
s416b_9,0
s416c_9,0
s416d_9,0
s416e_9,1
s416f_9,0
s416g_9,0
s416h_9,0
s416i_9,0
s416j_0,0
s416j_9,0
s416x_9,0
s416c_1,0
s416d_1,0
sh14_01_9,0
sh14_02_9,0
hv116_05_2,0
hv116_06_2,0
hv106_13_3,0
hv213_11,0
b10_05_5,0
s345,0
hv132_05_0,0
hml12_14_0,0
hv113_10_8,0
shelig_2,0
selig_1,0
selig_2,0
s116_1,0
b10_03_1,0
b10_03_5,1
hv137_10_0,0
hv137_10_1,0
hv138_10_0,0
hv139_10_0,0
s107_3,0
s107_1,0
m3e_1_0,1
v762az_0,0
s116_4,1
v844_8,1
s215_1,0
s216_1,0
s217_1,0
s347_1,0
s348_2,0
s409z_0,1
s409z_1,0
s409i_0,1
s409j_0,1
s409l_0,0
s409m_0,0
s409n_0,0
s409x_0,0
s409h_0,0
s409f_0,0
s409g_0,0
s409g_1,0
s409h_1,0
s409h_8,0
s409i_8,0
s409j_8,0
s409k_8,0
s409l_8,0
s409m_8,0
s409n_8,0
s409x_8,0
s417_1,0
s501_1,0
s519aa_1,0
s519ba_1,0
s519bb_1,0
s519d_1,0
s519ea_1,0
s519eb_1,0
s519ec_1,0
s519ed_1,0
s519ee_1,0
hv132_07_1,0
hv134_10_0,0
hv134_11_0,0
hv134_12_0,0
hv135_11_0,0
hv135_11_1,0
hv135_10_1,0
hv135_12_1,0
hv135_13_1,0
hv136_13_1,0
hv137_04_0,1
hv137_06_0,0
hv137_07_0,0
hv137_09_1,0
hv138_04_0,1
hv139_06_0,0
hv138_06_0,0
hv139_07_0,0
hv139_09_0,0
hv139_08_0,0
ho101_05_1,0
ho104_02_0,0
ho104_04_0,0
ho104_05_1,0
ho106_05_1,0
v746_3,1
b4_03_1,0
v746_4,0
v832b,0
v834b,0
v477,1
v853a,1
hv107_05,0
hv124_03,0
hv124_06,0
ha0_02,1
ha0_03,0
ha0_04,0
ha1_03,1
ha1_04,0
ha2_04,0
ha11_04,0
hb51_2,0
hb67_2,1
hb69_1,0
hb69_2,0
hml11_2,0
chl8_01,1
chl8_02,1
hv201_31,0
hv205_22,0
hv230b_0,1
hv237b_0,0
hv241_2,1
hv246_0,1
hv270_3,1
hv101_8,0
hml7_11,0
hml7_12,0
v150_8,1
v157_2,1
v304_10_0,1
v3a00c_0,1
v3a00s_0,0
v414s_0,0
v510_1,1
v621_1,0
v621_8,1
v701_1,1
v743f_2,1
v745b_1,0
v762ad_0,1
v762bk_0,0
v774c_8,1
v829_11,1
d101g_0,1
d105a_0,1
d105a_2,1
d105b_0,0
d105b_2,1
d105c_0,1
d105c_2,1
g101_0,1
s1203a_1,1
s1203a_2,1
s1206a1_0,0
s1206a1_1,0
s1206b1_0,0
s1206b1_1,0
s1206c1_0,0
s1206c1_1,0
hv101_02_8,1
hv101_03_8,1
hv101_04_8,1
hv101_08_10,1
hv106_03_2,1
hv106_08_2,1
hv109_07_2,1
hv115_01_3,0
hv115_03_0,1
hv115_04_0,1
hv115_05_0,1
hv115_05_4,0
hv117_03_0,1
hv120_08_0,0
hv122_03_2,1
hv122_08_2,0
ha33_03_1,0
ha35_02_51,1
ha50_04_1,0
ha57_04_3,0
ha57_04_4,0
ha65_03_7,0
ha66_02_0,1
ha66_02_2,0
ha66_03_1,1
ha66_03_2,0
hb33_1_1,0
hb57_2_3,1
hb66_2_1,0
hb66_2_2,0
hb66_3_1,0
hml21_2_0,1
hml17_07_0,1
hml18_05_0,0
chl3_01_0,1
chl3_02_0,1
chl3_03_0,1
chl5_01_0,1
chl7_03_0,1
gidx_02,1
hml32_04_6,0
sh19b_09,0
sh17b_10,0
hv101_13_2,0
hc53_02,0
hc53_03,0
hc5_03,0
hb32_4,0
hb56_4,0
v767b_2,0
v767b_4,0
hb55_4_0,1
hb55_4_3,1
hb61_4_1,0
hb61_4_3,0
hb63_4_1,0
hb63_4_2,0
hv140_12_1,0
hb66_4_2,0
hb68_4_2,0
hml32a_11_0,0
hml32a_11_1,0
hb66_4_1,0
hb68_4_1,0
hv101_09_7,0
hv240_1,0
hb65_3_5,0
sh106x_1,0
sh106z_1,0
v044_3,1
v503_1,1
sh716c_3,0
hml7_4_11,0
hml7_4_13,0
hml7_4_16,0
hml12_01_2,0
hml12_02_2,0
hml32a_1,0
hml32b_1,0
hml32b_02_0,0
hml32b_02_1,0
v767b_96,0
v361_5,0
v743f_1,1
d115xa_0,0
m15_2_26,0
hml32_08_6,0
mm1_06_8,0
v767b_7,0
d105i_3,1
hml32b_07_0,0
hb60_2_1,0
sh716c_05_2,0
hml32_08_7,0
s1205a1_0,0
s1205a1_1,0
s1205b1_0,0
s1205b1_1,0
s1206d1_0,0
s1206d1_1,0
s1206e1_0,0
s1206e1_1,0
s1206f1_0,0
s1206f1_1,0
d105g_3,0
s1206g1_0,0
s1206g1_1,0
s1206h1_0,0
s1206h1_1,0
s1206i1_0,0
s1206i1_1,0
hv101_12_7,0
d115r_1,0
hv109_10_4,0
d118r_1,0
s328ba_1,0
s328bb_1,0
s328bc_1,0
s328bd_1,0
s328bx_1,0
s328ca_1,0
s328cb_1,0
s328cc_1,0
s328cd_1,0
s328ce_1,0
s328cf_1,0
s328cx_1,0
s715e1_1,0
s715e2_1,0
s715e3_1,0
s715e4_1,0
s715f1_1,0
s715f2_1,0
s715f3_1,0
s715f4_1,0
s1011a_1,0
s1011b_1,0
s1011c_1,0
s1011d_1,0
s1210a_1,0
s1215e_1,0
s1215f_1,0
s1221e_1,0
s1221f_1,0
s506y_2_1,0
ha63_04_4,0
ha13_02_6,0
ha65_02_6,1
sh16_11_0,0
sh16_12_0,0
sh16_12_1,0
hv115_06_1,0
hv140_08_8,0
sh21_08_8,0
hb63_4_4,0
sh21_03_0,0
hb65_4_1,0
ha13_04_6,0
sh21_09_1,0
sh21_10_1,0
sh21_12_1,0
hml32b_11_0,0
hml32b_11_1,0
sh716c_02_3,0
sh716c_03_3,0
sh816c_01_3,0
sh816c_02_3,0
ha33_04_1,0
ha33_04_3,0
sh816c_03_3,0
hb55_4_6,0
hb63_4_6,0
hb65_4_6,0
sh816c_04_3,0
sh816c_05_3,0
ha52_04_1,0
hml32_03_6,0
hb57_2_2,0
hb50_4_2,0
hb52_4_3,0
hb63_4_3,0
hb65_2_4,1
chl1_04_1,0
hb68_4_0,0
hml10_4_0,1
hml7_4_21,0
hml7_4_12,0
hml32_03_7,0
hml32_06_7,0
hml32a_02_1,0
hml32a_10_1,0
hml32b_10_1,0
hml32c_07_1,0
hml33_08_6,0
shintcg,0
sintmg,0
sintcg,0
hv101_03_1,1
sintdg,0
sgisalt,0
sh15,0
fg115,0
sh17,0
sh19,0
sh18_9,0
s104yg,0
s104cg,0
s105,0
s611yg,0
s611cg,0
sh13,0
s108,0
b9_03_0,0
s567k_0,0
s567k_1,0
h3_1_8,0
h5_1_8,0
h7_1_8,0
s470b_0,0
s470b_1,0
hml18_04_0,0
s623a,0
s616_0,0
s616_1,0
sh15_01,0
sh15_02,0
sh15_03,0
sh17_03,1
sh15_04,0
sh17_04,1
sh15_05,0
sh17_05,1
sh15_06,0
sh17_06,1
sh19_06,0
sh15_07,0
ha33_03_2,0
sh16_02_9,0
sh16_03_9,0
sh16_05_9,0
sh16_06_9,0
sh18_02_9,0
sh19_03,1
sh18_03_9,0
sh19_04,1
sh18_04_9,0
sh19_05,0
sh18_05_9,0
sh18_06_9,0
ha54_03_9,0
hc15_02_9,0
hc60_02,0
sh10_8,0
sh31i_9,0
sh41e_9,0
sh32_99,0
sh34_9,0
sh32_1,0
sh32_3,0
sh32_4,0
sh32_5,0
sh32_7,0
sh32_8,0
sh32_11,0
sh32_96,0
shlangr_9,0
slangr_2,0
sh26_1,0
sh27e_0,0
sh27a_9,0
sh27b_9,0
sh27c_9,0
sh27d_9,0
sh27e_9,0
sh27f_9,0
sh27x_9,0
sh27e_8,1
sh27f_0,1
sh27f_8,1
sh27x_8,1
sh31b_1,0
sh31e_1,0
sh31h_1,0
sh31i_1,0
sh31j_1,0
sh31k_1,0
sh31l_9,0
sh31l_1,0
sh33_2,1
sh35_1,0
v128_37,0
sh39a_1,0
sh39b_1,0
sh39d_9,0
sh39d_1,0
sh41f_9,0
sh42_1,0
sh46_1,0
sh48k_1,0
sh48m_1,0
spathfin_1,0
spackard_1,0
susaid1_1,0
susaid2_1,0
hv102_04_9,0
s470s_9,0
sh12_9,0
s560_0,0
s560_1,0
s110_1,0
s110_2,0
s110_3,0
s110_4,0
s110_9,0
hv101_09_2,0
sh20_03_8,0
v304_01_0,0
s331_0,1
s331_1,0
m3f_1_9,0
m3e_2_0,0
m3f_2_9,0
s567f_8,1
s422a_1_9,0
s556_99,0
s441_1_0,0
s441_1_1,0
s441_1_9,0
s445_1_9,0
s441_2_0,1
s441_2_1,1
s441_2_9,0
s558_0,0
s558_1,1
s558_9,0
s561a_0,0
s561a_1,0
s561x_0,1
s561x_1,1
s561b_0,0
s561b_1,0
s561c_0,0
s561c_1,0
s561d_0,0
s561d_1,0
s561e_0,1
s561e_1,0
h2_2_9,0
s504_2_9,0
sva2_2_9,0
s504_1_0,0
s504_1_1,0
s504_1_9,0
sva2_1_9,0
s504_2_0,0
s504_2_1,0
sva2_2_0,0
hc57_01_1,1
hc57_01_3,1
hc57_01_4,1
s722_2,1
s722_3,1
s722_9,0
s809_9,0
s809_0,0
s822_9,0
s624a_0,0
s624a_1,0
s624a_9,0
s626a_3,0
s626a_4,0
s626a_5,0
s626a_96,0
s626a_99,0
ml13l_2_1,0
s544p_2_1,0
s723a_0,0
s723a_1,0
s723a_9,0
slangr_9,0
s239b_1,0
s469a_1,0
s469c_9,0
s469d_9,0
s469e_9,0
s469c_1,0
s469e_1,0
s469f_1,0
s470a_1,0
s470c_9,0
s470e_9,0
s470h_9,0
s470i_9,0
s470j_9,0
s470k_9,0
s470l_9,0
s470m_9,0
s470n_9,0
s470c_1,0
s470d_1,0
s470e_1,0
s470f_1,0
s470g_1,0
s470o_9,0
s470h_1,0
s470i_1,0
s470k_1,0
s470l_1,0
s470m_1,0
s470o_1,0
s470p_1,0
s470q_1,0
s470r_1,0
s470s_1,0
s551g_2,0
s551h_2,0
s557_8,0
s561a_9,0
s561b_9,0
s561c_9,0
s561d_9,0
s561e_9,0
s561f_0,0
s561f_9,0
s561x_9,0
s562_1,0
s563a_9,0
s563b_9,0
s563c_9,0
s563d_9,0
s563e_9,0
s563f_9,0
s563g_9,0
s563x_9,0
s563z_9,0
s563a_1,0
s563b_1,0
s563c_1,0
s563d_1,0
s563e_1,0
s563f_1,0
s563g_1,0
s563x_1,0
s563z_1,0
s567d_1,0
s567e_9,0
s567f_9,0
s567h_9,0
s567j_9,0
s567k_9,0
s567q_9,0
s567e_1,0
s567i_9,0
s567m_9,0
s567n_9,0
s567s_9,0
s567f_1,0
s567g_1,0
s567h_1,0
s567i_1,0
s567j_1,0
