var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
ha68_03_3	-15.534489659963	0.808408414395903	1.868082e-41	0.00300733995154312	7.26232139607843e-41	ha68_03	highest educational level (cs for prelimnary & final report)
ha68_03_4	-13.2091365842592	0.995866889686762	1.102411e-26	1.78237135076365e-4	3.38345749638803e-26	ha68_03	highest educational level (cs for prelimnary & final report)
hc13_1_0	14.1692409767685	0.369241938048659	1.941608e-132	7.64326882861655e-4	6.20897009892473e-131	hc13_1	reason not measured
hc13_1_3	-14.2155990099875	0.400394046899641	1.920018e-122	4.86361966131166e-4	4.1080097352518e-121	hc13_1	reason not measured
hc13_1_4	-12.1285376827286	0.594459308906639	6.373638e-63	1.12658136275812e-4	3.56971740338983e-62	hc13_1	reason not measured
hc13_1_6	-12.9998172536304	0.507173667990864	1.080628e-84	1.58437851828341e-4	8.92718797777778e-84	hc13_1	reason not measured
hc13_2_0	14.6164284314099	0.584092435724082	3.211924e-75	4.24594859812499e-4	2.23183691028037e-74	hc13_2	reason not measured
hc13_2_3	-13.5677300234477	0.614581674420553	1.147312e-64	2.51610599882657e-4	6.61260831007752e-64	hc13_2	reason not measured
hc13_2_4	-12.6564532637603	0.801543779650284	3.111117e-41	7.06238464047715e-5	1.20474765078125e-40	hc13_2	reason not measured
hc13_2_6	-12.6405895081539	0.741463682742453	5.84638e-46	9.85244172382327e-5	2.44889212957746e-45	hc13_2	reason not measured
hc13_3_0	13.0639093207576	0.907812276617514	9.478093e-29	1.10744388735817e-4	2.97654156092925e-28	hc13_3	reason not measured
hc13_3_3	-11.989628312486	1.17941369432344	2.966446e-18	2.55551398686826e-5	8.18386864935065e-18	hc13_3	reason not measured
hc13_3_4	-12.0305248541774	1.04369208317946	1.171125e-21	4.82114115135657e-5	3.41463308823529e-21	hc13_3	reason not measured
hc13_3_6	-12.1472025011205	1.25434431816832	4.663912e-17	3.65507565744938e-5	1.27603259319227e-16	hc13_3	reason not measured
hc15_1_1	-0.506846108847379	1.05084943350927	0.629861273963372	3.99474016818169e-4	0.753199609476104	hc15_1	height: lying or standing
hc15_1_2	0.506846108847378	1.05084943350928	0.629861273963373	3.99474016818058e-4	0.753199609476104	hc15_1	height: lying or standing
hc15_2_1	0.0884628574249805	1.07183479577883	0.934278596830164	1.31853973573959e-5	0.964831264512222	hc15_2	height: lying or standing
hc15_2_2	-0.0884628574249811	1.07183479577883	0.934278596830163	1.31853973572849e-5	0.964831264512222	hc15_2	height: lying or standing
hc15_3_1	0.881857575938334	1.4255458098935	0.537298646969834	8.48548000498717e-4	0.684043739763822	hc15_3	height: lying or standing
hc15_3_2	-0.881857575938334	1.42554580989351	0.537298646969835	8.48548000498717e-4	0.684043739763822	hc15_3	height: lying or standing
hc27_1_1	-0.66634379190398	0.65660406999419	0.310834336345038	0.00111501472492603	0.473576494001098	hc27_1	sex
hc27_1_2	0.666343791903982	0.656604069994186	0.310834336345034	0.00111501472492614	0.473576494001098	hc27_1	sex
hc27_2_1	-1.32235930690059	1.00199834929266	0.18793403145881	0.00231832599877013	0.331307533822466	hc27_2	sex
hc27_2_2	1.32235930690059	1.00199834929266	0.187934031458809	0.00231832599877013	0.331307533822466	hc27_2	sex
hc27_3_1	-0.767212233829844	1.43404636652387	0.5935444426824	6.16666480859229e-4	0.729421972122916	hc27_3	sex
hc27_3_2	0.767212233829845	1.43404636652387	0.5935444426824	6.16666480859229e-4	0.729421972122916	hc27_3	sex
hc33_1_1	14.1315904356433	0.383129097937433	2.628802e-127	5.47016331165828e-4	6.73970443793103e-126	hc33_1	completeness of information
hc33_1_3	-14.1246216655885	0.394048433193771	1.183034e-123	4.76063059218546e-4	2.60618008592593e-122	hc33_1	completeness of information
hc33_1_6	-12.1344652306169	0.635150460815093	1.975113e-57	6.94302234367505e-5	1.00754477907376e-56	hc33_1	completeness of information
hc33_2_1	14.5883192905052	0.615414488433842	1.007477e-70	3.67548857457378e-4	6.51355782173913e-70	hc33_2	completeness of information
hc33_2_3	-13.6457782499931	0.664306211943042	3.722476e-59	2.4254062723239e-4	1.95940595115044e-58	hc33_2	completeness of information
hc33_2_6	-13.4595609595478	0.713321347036587	6.66466e-53	1.22657732297471e-4	3.15616223566879e-52	hc33_2	completeness of information
hc33_3_1	14.0812103645975	0.889519987904185	2.181266e-32	2.41974952931989e-4	7.1052410558598e-32	hc33_3	completeness of information
hc33_3_3	-13.0083066801963	0.924923077379857	4.301284e-28	1.33866344664946e-4	1.33389140938478e-27	hc33_3	completeness of information
hc33_3_6	-13.1536886565792	1.11501238949144	2.001791e-22	1.06515688185205e-4	5.90022441427156e-22	hc33_3	completeness of information
hc52_1_1	13.1269368546482	0.425485976353317	6.16204e-105	2.81312798002475e-4	8.18120846428571e-104	hc52_1	read consent statement
hc52_1_2	-13.1269368550389	0.425485976370569	6.16204e-105	2.81312798002253e-4	8.18120846428571e-104	hc52_1	read consent statement
hc52_2_1	13.7182390849733	0.652269631774688	1.461649e-60	2.53622441705792e-4	7.88919079128857e-60	hc52_2	read consent statement
hc52_2_2	-13.7182390857991	0.652269631420206	1.461649e-60	2.53622441705792e-4	7.88919079128857e-60	hc52_2	read consent statement
hc52_3_1	12.0259506841343	1.06062645536009	4.648871e-21	4.39090765611549e-5	1.3384068106486e-20	hc52_3	read consent statement
hc52_3_2	-12.0259506845784	1.06062645565581	4.648871e-21	4.39090765611549e-5	1.3384068106486e-20	hc52_3	read consent statement
hc55_1_0	14.1473438853741	0.384734362622517	9.440852e-127	7.52492217863443e-4	2.39975161094017e-125	hc55_1	result of measuring (hemoglobin)
hc55_1_3	-12.1431871012813	0.728701985416162	4.1245e-47	7.8503317540668e-5	1.75986556671449e-46	hc55_1	result of measuring (hemoglobin)
hc55_1_4	-14.1300059469254	0.408820856794318	6.354986e-119	4.04165258393707e-4	1.18866216125786e-117	hc55_1	result of measuring (hemoglobin)
hc55_1_6	-13.1194204246279	0.528396293760373	2.473615e-81	2.62674119217321e-4	1.94103720580475e-80	hc55_1	result of measuring (hemoglobin)
hc55_2_0	14.6835724474171	0.598942361272173	4.790231e-73	4.19563973235282e-4	3.20859166531532e-72	hc55_2	result of measuring (hemoglobin)
hc55_2_3	-10.266694099452	1.13684195420214	2.309821e-17	6.11241492953774e-6	6.33125129400922e-17	hc55_2	result of measuring (hemoglobin)
hc55_2_4	-13.6992909705574	0.626735281136421	1.432677e-63	3.15425865570873e-4	8.08497418975332e-63	hc55_2	result of measuring (hemoglobin)
hc55_2_6	-12.6199584792187	0.730675242273626	1.251134e-46	9.55188480034064e-5	5.29284852916074e-46	hc55_2	result of measuring (hemoglobin)
hc55_3_0	12.9998898082719	0.954134287674041	1.120329e-26	7.9632790139339e-5	3.4313681215242e-26	hc55_3	result of measuring (hemoglobin)
hc55_3_4	-12.9998898082605	0.95413428316412	1.120329e-26	7.9632790139339e-5	3.4313681215242e-26	hc55_3	result of measuring (hemoglobin)
hc57_1_1	1.54807083659681	0.835366349904553	0.0646462844210918	0.00368630974241957	0.138914775916421	hc57_1	anemia level
hc57_1_2	0.188208740686335	0.678843000950164	0.781741871315095	9.86250195565974e-5	0.871202027412291	hc57_1	anemia level
hc57_1_3	-1.2318919094625	0.879904813488846	0.162333730292505	0.00194003889600258	0.295098113624639	hc57_1	anemia level
hc57_1_4	-0.461155421944424	0.833294545377501	0.580311811995662	3.2336592893123e-4	0.717411012775069	hc57_1	anemia level
hc57_2_1	-15.690881613937	0.559268765741262	7.132044e-85	0.00118119313792553	5.90827266183844e-84	hc57_2	anemia level
hc57_2_2	-2.56502815026869	1.16028615998767	0.0278326337777911	0.00582776796427997	0.0643156587841109	hc57_2	anemia level
hc57_2_3	1.44779448565302	1.09192722607395	0.185906612059786	0.00314569998447312	0.329133234696772	hc57_2	anemia level
hc57_2_4	0.969799019120069	1.07844797560865	0.36925816266279	0.00145480152401112	0.531803281239292	hc57_2	anemia level
hc57_3_1	-15.3216936942173	0.854006969360389	1.665775e-36	6.21218555273639e-4	5.85580951536643e-36	hc57_3	anemia level
hc57_3_2	-0.791962082816837	1.42462474263684	0.579258698156948	6.81119295221744e-4	0.717147743256662	hc57_3	anemia level
hc57_3_3	-16.5140701239385	0.790897935029274	9.906862e-43	0.00187541728397866	3.92840101173333e-42	hc57_3	anemia level
hc57_3_4	1.89560605895092	1.42449473791595	0.185683774605647	0.00394396387754559	0.329096272751606	hc57_3	anemia level
hc61_1_0	0.0486040720053735	0.931761449365191	0.958426226102424	3.83833140282785e-6	0.979841731326438	hc61_1	mother's highest educational level
hc61_1_1	0.378494379795155	0.93496503351426	0.68584043859307	2.11881860949559e-4	0.799251357514024	hc61_1	mother's highest educational level
hc61_1_2	-15.2045375108574	0.409306078120549	2.13831e-127	0.00116280961171733	5.5298556e-126	hc61_1	mother's highest educational level
hc61_1_3	-12.149162400687	0.655473263199231	7.853234e-55	1.06638647928148e-4	3.84769652652389e-54	hc61_1	mother's highest educational level
hc61_2_0	15.8127530000047	0.56024000745384706	6.166777e-86	0.00258862888641542	5.27011344770115e-85	hc61_2	mother's highest educational level
hc61_2_1	-15.7895235334964	0.563261517560126	2.701389e-85	0.00203056017935388	2.25672215898876e-84	hc61_2	mother's highest educational level
hc61_2_2	-14.5814033328094	0.59548646115695	3.902087e-73	3.89379920239574e-4	2.61959520045147e-72	hc61_2	mother's highest educational level
hc61_2_3	-12.5301906036354	0.988845965252176	1.082971e-29	8.63446756992348e-5	3.42633590851064e-29	hc61_2	mother's highest educational level
hc61_3_0	16.5528362909591	0.825076150963913	6.740568e-41	0.00187443453504721	2.58330531340206e-40	hc61_3	mother's highest educational level
hc61_3_1	-15.5004998397878	0.82286192757071	2.541398e-38	0.00136451921166758	9.23975263080685e-38	hc61_3	mother's highest educational level
hc61_3_2	-14.4049319114659	1.11853534616675	1.12032e-24	4.42387053756765e-4	3.37913963488844e-24	hc61_3	mother's highest educational level
hc68_1_0	0.0486040720053735	0.931761449365191	0.958426226102424	3.83833140282785e-6	0.979841731326438	hc68_1	highest educational level (cs for prelimnary & final report)
hc68_1_1	0.378494379795155	0.93496503351426	0.68584043859307	2.11881860949559e-4	0.799251357514024	hc68_1	highest educational level (cs for prelimnary & final report)
hc68_1_2	-14.1787049334253	0.436693280436924	9.859201e-111	6.56032877920043e-4	1.50365455251282e-109	hc68_1	highest educational level (cs for prelimnary & final report)
hc68_1_3	-14.1775289554837	0.484568971076423	1.300185e-98	4.92082158305873e-4	1.47585885114504e-97	hc68_1	highest educational level (cs for prelimnary & final report)
hc68_1_4	-12.149162400687	0.655473263199231	7.853234e-55	1.06638647928148e-4	3.84769652652389e-54	hc68_1	highest educational level (cs for prelimnary & final report)
hc68_2_0	15.8127530000047	0.56024000745384706	6.166777e-86	0.00258862888641542	5.27011344770115e-85	hc68_2	highest educational level (cs for prelimnary & final report)
hc68_2_1	-15.7895235334964	0.563261517560126	2.701389e-85	0.00203056017935388	2.25672215898876e-84	hc68_2	highest educational level (cs for prelimnary & final report)
hc68_2_2	-13.5673575268003	0.616414789425768	2.838614e-64	2.79252311079281e-4	1.62035279001919e-63	hc68_2	highest educational level (cs for prelimnary & final report)
hc68_2_3	-12.575094656361	0.728102527320538	1.031983e-46	1.07851889320942e-4	4.37196216809117e-46	hc68_2	highest educational level (cs for prelimnary & final report)
hc68_2_4	-12.5301906036354	0.988845965252176	1.082971e-29	8.63446756992348e-5	3.42633590851064e-29	hc68_2	highest educational level (cs for prelimnary & final report)
hc68_3_0	16.5528362909591	0.825076150963913	6.740568e-41	0.00187443453504721	2.58330531340206e-40	hc68_3	highest educational level (cs for prelimnary & final report)
hc68_3_1	-15.5004998397878	0.82286192757071	2.541398e-38	0.00136451921166758	9.23975263080685e-38	hc68_3	highest educational level (cs for prelimnary & final report)
hc68_3_2	-12.1279167429442	1.25436862187514	7.517229e-17	3.21967896947939e-5	2.05480138290441e-16	hc68_3	highest educational level (cs for prelimnary & final report)
hc68_3_3	-14.4257222869619	1.16543644179323	1.830697e-23	4.08823047751139e-4	5.43905382417582e-23	hc68_3	highest educational level (cs for prelimnary & final report)
hb50_01_1	-14.3356149669906	0.305799922766887	4.869548e-165	0.00107311692623457	1.11400275015385e-162	hb50_01	under age 18
hb50_01_2	14.33561496717	0.305799912797117	4.869494e-165	0.00107311692623446	1.11400275015385e-162	hb50_01	under age 18
hb50_02_1	-1.44124884107194	1.10593593631596	0.193494773666383	0.0025801570141113	0.339144184870413	hb50_02	under age 18
hb50_02_2	1.44124884107194	1.10593593631596	0.193494773666382	0.0025801570141113	0.339144184870413	hb50_02	under age 18
hb50_03_1	-0.136259102739821	1.18134694206945	0.908304673673151	6.24575130081517e-5	0.949489665906485	hb50_03	under age 18
hb50_03_2	0.136259102739821	1.18134694206946	0.90830467367315	6.24575130082627e-5	0.949489665906485	hb50_03	under age 18
hb61_01_1	-1.15210727084591	1.06432789624963	0.279690831682666	7.92944319157995e-4	0.440398965833887	hb61_01	read consent statement (hiv)
hb61_01_2	1.93129919082958	1.09534178328732	0.0786276006735439	0.00182742183151219	0.163181077741186	hb61_01	read consent statement (hiv)
hb61_01_3	-13.2784708753192	0.364828637904472	2.663834e-129	3.18315730996388e-4	7.54499268190476e-128	hb61_01	read consent statement (hiv)
hb61_02_1	15.3212148657526	0.471796528417885	2.270588e-100	0.00189519065252908	2.64812890666667e-99	hb61_02	read consent statement (hiv)
hb61_02_2	-14.1601644000456	0.491284858130391	1.458084e-88	6.20042113114061e-4	1.30612705301205e-87	hb61_02	read consent statement (hiv)
hb61_02_3	-15.3727721449508	0.533446914326947	1.514037e-88	0.00124076792007732	1.35217598738739e-87	hb61_02	read consent statement (hiv)
hb61_03_1	-1.39555550891703	1.15335028777404	0.227900977632074	0.00422759431591191	0.382061729130658	hb61_03	read consent statement (hiv)
hb61_03_2	2.03061256497395	1.15695776895217	0.0809768184121629	0.0078235441629706	0.167588766846049	hb61_03	read consent statement (hiv)
hb61_03_3	-14.4962954868769	0.6001156283803	8.985083e-58	0.00106457599728071	4.59924902616179e-57	hb61_03	read consent statement (hiv)
