name	estimate	se	p.value	Nag.r2	adj.p.val
sh32a_06_3	0.199301241456673	0.239235730221285	0.40575814759978	0.000695911701170782	0.689762576753757
ho104_01_1	-0.406073074006028	0.203248065064215	0.0468636176536223	0.00308346006650795	0.178778829189526
hv140_07_8	0.817210726990559	0.50936196464242	0.110805969033036	0.00495710798456539	0.32917144010265
hv139_02_1	-0.00457822628752076	0.319747250700521	0.988590411279305	3.07659788201242e-07	0.996402851522222
sh30a_09_1	-0.499003187435962	0.301050790335757	0.100286198725513	0.009328069083955	0.306509437685036
hk55_04_0	-1.01059647292531	0.478275703596413	0.0364691643997563	0.00446016962712681	0.148897496640805
ho104_04_0	-0.084972854914853	0.521808064775708	0.870898763791645	0.000120944582782667	0.951335941280736
hked1_04_1	-0.191232578531125	0.425332928557972	0.653715024491637	0.00047679269574008	0.846983279933943
hv139_04_1	-0.128603145361293	0.257450593820169	0.617859328077398	0.000210036315227646	0.820624308808686
hb63_01_3	0.1086927626241	0.182065507159867	0.551024190918327	0.00023219537466046	0.789160290422939
hk68_01_0	-0.256419193843173	0.21068809252029	0.224758762182418	0.00114385026578201	0.500300282423977
hv136_11_1	-12.0398268579065	0.99502073305949	2.4817e-23	0.000598135611917683	3.47511640949555e-22
hy68_2_3	0.920862550721291	0.336575287195575	0.00733712492601316	0.00626498400175601	0.0393006725605631
hml17_06_1	-0.0328030951284263	0.128366201308572	0.798520733162337	3.82238438274562e-05	0.919407165563277
ha63_03_2	0.200189127515208	0.856907937117014	0.815520489924887	5.09907551604627e-05	0.928051765514038
hb66_02_0	0.12260140753005	0.45703317203889	0.788757918561188	0.000114840981724762	0.916294314994546
ha63_01_4	-0.0761998168947231	1.26101959268856	0.951859811974924	1.278335315269e-06	0.984628512276182
ho102_03_0	-0.55289318461975	0.264718078413276	0.0382779263067404	0.00341132205238825	0.153273453841998
hml17_05_0	-0.016559965712916	0.120062141789344	0.890405518584639	9.54279141651693e-06	0.958663847182503
he55_1_4	0.00188910295026376	0.310989127755971	0.995158761070849	2.3363325274417e-08	0.999607108023273
hv135_06_1	-0.319086303284502	0.276350197600283	0.250203003122854	0.00362260613185805	0.531673022575921
hml17_02_0	-0.0601488743023729	0.092814297048335	0.517497326647841	0.000112114015853426	0.77126421196604
hv139_08_8	-12.2092395036728	1.00271601646728	1.7762e-24	0.000837204101267752	2.69514077170418e-23
hy50_1_1	-0.114650252192	0.773089650550857	0.882245897721696	1.8085689471925e-05	0.955415995402775
hb61_03_2	1.39857038110663	0.649194097323765	0.032902499450788	0.00421380841114627	0.136555747229612
hb63_03_4	-14.1420353080843	1.00283181491473	5.597e-29	0.00362304287115478	1.11444063291139e-27
ha63_03_1	-0.781345358188456	0.336585804648626	0.0212733118640761	0.0061680619854646	0.0954265766982653
hml12_06_0	12.0117252685032	1.00201881275856	2.6692e-26	0.000308364464092548	4.64795380073801e-25
he50_2_1	-12.8209076351473	1.02434514005716	8.4494e-24	0.00158772329983081	1.2082642e-22
hb66_03_1	-0.052283630472506	0.262075617892043	0.842146834141429	0.000106887237806941	0.939279345382511
hy57_1_4	0.252124691187397	0.219146799277042	0.251259572811157	0.00116699079058158	0.533615627405873
sh13_077	-14.1636644655583	0.719990381477132	1.2521e-50	0.00317302410270848	6.09140195876289e-49
hv136_02_1	0.282102287715188	0.376073410758022	0.453995359261054	0.00113406641463121	0.727893941137764
ha68_01_0	-0.0467907203246366	0.127609284373498	0.714148949410233	4.03812840352735e-05	0.879913548894749
he66_2_0	-0.114828675932319	0.28124461919573	0.683744771894093	0.000387771290026984	0.861953554229478
sh11_011	-10.4141438079992	1.0014066080368	1.5164e-21	0.000175125995999448	2.01008191011236e-20
sh30a_09_2	0.544951235460773	0.305632806976637	0.0773655794991784	0.0101337288111457	0.25580891482966
ha63_02_3	0.230695964857997	0.353084665025516	0.514084515057201	0.00025884325534653	0.769242331131721
ha33_01_3	0.50595323066516	0.216696346026416	0.02027904983185	0.00131985040890936	0.0921047508724737
sh28a_07_3	0.163639486563624	0.296646073616172	0.581869770005915	0.000417445422390306	0.805305054188097
hk73_01_3	1.03287064169359	0.38663990086935	0.00804168470212856	0.00411998787385892	0.0422121358279696
ha54_02_1	0.302031959055032	0.288937392534906	0.296835014763092	0.000896089943762002	0.586339235942667
hml17_05_1	-0.0503959731753069	0.118812254415737	0.671801861618479	9.02335320996928e-05	0.855432537770535
ha57_02_1	12.6040987439101	1.00144004810466	1.0462e-28	0.000612844397414825	2.06569782426778e-27
hb63_01_6	-0.673119532999455	0.434347568392001	0.122414459214608	0.000813588671607635	0.35031766709141
