name,gender,beta,se,zval,pvalue,tau2,H2,k,I2,QE,QEp,mean_r2,num_surveys,category,var,var_lbl,lvl_lbl
hw5_1,f,-6.536054394496065e-5,3.656534285694795e-5,-1.7874998246472393,0.07385674043413258,1.8803050414050843e-8,2.8088443446459115,40,64.39816959219712,109.54492944119056,1.2779723958681861e-8,0.0017635255395236497,"(10,50]",NA,NA,NA,NA
hw52_1_9,f,-7.122516844719088,1.2871756205488787,-5.533446043424826,3.139996067121875e-8,25.962135070028488,111.34994520144791,16,99.10193040670936,1670.2491780217188,0,5.014289969038141e-4,"(10,50]",NA,NA,NA,NA
hw52_2_9,f,-12.618061519471315,0.3865766536726672,-32.6405161811857,1.0924209235174532e-233,0.4378588629019416,2.6114970134349758,5,61.70778695685078,10.445988053739903,0.03354917919029371,2.6331968115060904e-4,"(3,10]",NA,NA,NA,NA
hw55_1_9,f,-1.5904879165154076,1.2516048850448234,-1.2707587957827824,0.20381447148449264,26.268983060660474,208.2626225244381,17,99.51983702698134,3332.201960391009,0,5.266093646070486e-4,"(10,50]",NA,NA,NA,NA
hw55_2_9,f,-10.385364515495121,1.1630793538996824,-8.92919686062184,4.2911266776462455e-19,14.482425855800676,49.7811321848031,11,97.99120679640694,497.81132184803096,1.2959254707301964e-100,2.437110639281458e-4,"(10,50]",NA,NA,NA,NA
hw57_1_9,f,-0.7240369113554963,0.45499350263805854,-1.5913126388784025,0.11153923382725199,3.254353698274154,26.388810097838224,17,96.2105150012735,422.22096156541164,7.935849143730487e-80,2.836580403324995e-4,"(10,50]",NA,NA,NA,NA
hw57_2_9,f,-7.513218719751614,1.979152920415689,-3.7961789825586516,0.00014694342704151401,30.67517415651113,72.57691976669886,8,98.62215150048453,508.03843836689214,1.4987300641907557e-105,4.53668432074866e-4,"(3,10]",NA,NA,NA,NA
hw6_1,f,-4.011682862605207e-6,4.361571792244149e-6,-0.9197791653318368,0.35768817309886897,2.586996466714223e-10,2.8990536455423728,40,65.50598497762832,113.06309217615254,3.892122807875582e-9,0.0018321302427440017,"(10,50]",NA,NA,NA,NA
hw7_1,f,-1.2893116516784958e-5,6.7713646001638894e-6,-1.9040647311286267,0.056901754313720326,4.5921248356071904e-10,1.4285724693191548,40,30.000050996601434,55.71432630344704,0.040257854232148275,0.0011400263122418068,"(10,50]",NA,NA,NA,NA
hw70_1,f,1.0274079243787071e-5,1.3844165260275782e-5,0.742123418106496,0.45801256245522975,1.2750258171774477e-9,1.4144260644041504,31,29.29994538659283,42.43278193212451,0.06568471006399243,7.508554244763927e-4,"(10,50]",NA,NA,NA,NA
hw70_2,f,-2.340071699510454e-6,3.979087257506035e-5,-0.058809258206042374,0.9531040342436503,0,1,8,0,1.6025530608851701,0.9785454612828544,1.0791387601831456e-4,"(3,10]",NA,NA,NA,NA
hw71_1,f,1.2436487329880046e-5,1.2696934840852151e-5,0.9794873712248944,0.32733922551007466,8.432313424229734e-10,1.272133479177394,31,21.39189665485142,38.16400437532182,0.14558395318052494,7.271053630380624e-4,"(10,50]",NA,NA,NA,NA
hw72_1,f,1.764552594219354e-5,1.1353287351953406e-5,1.5542217328937344,0.12013153522008388,5.126965181164654e-10,1.175289341515017,31,14.914569146782071,35.258680245450506,0.23334982559632603,6.420820620085534e-4,"(10,50]",NA,NA,NA,NA
hw72_2,f,-3.5067608766142796e-5,5.9395536324865476e-5,-0.5904081507798763,0.5549170474011771,4.9880793125912285e-9,1.2310379142752121,8,18.76773343827012,8.617265399926485,0.28131470890804167,4.0442599018000687e-4,"(3,10]",NA,NA,NA,NA
hw73_1,f,1.993542409609084e-5,1.119520656602791e-5,1.780710697789651,0.07495972460503664,4.644075095951418e-10,1.158940800062544,31,13.714315697054285,34.76822400187632,0.2511715797266366,6.185597165972355e-4,"(10,50]",NA,NA,NA,NA
hw73_2,f,-3.55839352710879e-5,6.308449630493058e-5,-0.5640678352900904,0.572707967043339,6.610056111543322e-9,1.309502663914198,8,23.635130530324552,9.166518647399386,0.2409208218696897,3.7312089188795727e-4,"(3,10]",NA,NA,NA,NA
hw8_1,f,-4.8977314364640624e-5,3.576374023805788e-5,-1.3694684627118938,0.1708528864205599,1.8249677131375082e-8,2.7875911796823303,40,64.12673395982122,108.71605600761087,1.6867599725327962e-8,0.0015234947654555351,"(10,50]",NA,NA,NA,NA
hw9_1,f,-5.87676366528082e-6,3.849466044211159e-6,-1.5266438508058329,0.12684959665873285,2.1524383488670861e-10,2.7477459271856266,40,63.60653326400349,107.16209116023944,2.8303419815926122e-8,0.001517010598599027,"(10,50]",NA,NA,NA,NA
m1_1,f,0.03682729688143808,0.02478638538484266,1.4857873106402462,0.13733538761310937,0.008446747514174154,2.7398917574044326,27,63.50220780446727,71.23718569251525,4.374879653101683e-6,0.0012100335886679,"(10,50]",NA,NA,NA,NA
m10_1_9,f,-8.585310091710117,0.9040446514387209,-9.4965553726215,2.169480835775954e-21,11.578991648781866,32.10201080872875,15,96.88493033673737,449.42815132220255,4.699651732531113e-87,1.3741231785497173e-4,"(10,50]",NA,NA,NA,NA
m10_2_9,f,-6.165131972927584,1.482885445969628,-4.157524095798467,3.2171535128440645e-5,27.725346002201075,50.05951672446214,13,98.00237783855525,600.7142006935456,7.461785380269725e-121,6.565924751818284e-4,"(10,50]",NA,NA,NA,NA
m14_1,f,0.027518909907347504,0.006498907442344963,4.234390188117223,2.2917273534805027e-5,7.697071794598179e-4,3.035459482969911,43,67.0560583789577,127.48929828473626,1.5068582384619372e-10,0.0014974118518873924,"(10,50]",NA,NA,NA,NA
m15_1_99,f,-9.061771364185619,0.8468911394416119,-10.700042711700108,1.017313141604105e-26,12.323024584891645,35.82532693052016,18,97.20867864809887,609.0305578188428,1.743261053257146e-118,1.568255461720298e-4,"(10,50]",NA,NA,NA,NA
m15_2_99,f,-6.921383672947799,1.7102132867657516,-4.047088001542245,5.185874867434714e-5,34.43709623424174,74.18445354108977,12,98.6520086726175,816.0289889519875,6.847695128482645e-168,6.7214507984766e-4,"(10,50]",NA,NA,NA,NA
m17_1_9,f,-9.446661987268568,0.8128825241592972,-11.621189663338543,3.2162611941214054e-31,9.975284005071844,32.33319910784385,16,96.90720365570814,484.9979866176578,8.39956276909219e-94,1.5495006849777787e-4,"(10,50]",NA,NA,NA,NA
m17_2_9,f,-11.15653500392418,0.9648022788193682,-11.563545452625247,6.305067394835924e-31,9.719172068196002,25.311794030126954,11,96.0492725295972,253.11794030126956,1.1993120778845114e-48,2.57883949762823e-4,"(10,50]",NA,NA,NA,NA
m18_1_9,f,-9.310884631651032,0.7645811604893965,-12.177758376483249,4.083514217403288e-34,9.360279817257842,33.624000885937164,17,97.02593393513072,537.9840141749946,3.129018465447127e-104,2.1960783003907423e-4,"(10,50]",NA,NA,NA,NA
m18_2_9,f,-7.120055454957902,1.6338929114922915,-4.357724673923034,1.3142156185474476e-5,31.352066178400545,75.09212719482915,12,98.66830247409897,826.0133991431206,4.9109534203662516e-170,6.118885666527663e-4,"(10,50]",NA,NA,NA,NA
m19_1,f,-8.348730631111041e-5,1.2243996266571701e-5,-6.8186321274080814,9.191142118468235e-12,4.028997834351975e-9,4.215515389889051,43,76.27810819055463,177.05164637534014,1.6536118386660626e-18,0.0033076601015643746,"(10,50]",NA,NA,NA,NA
m19_2,f,-9.288459703808584e-5,2.0086381546546674e-5,-4.624257326927801,3.7594292518492393e-6,3.223786584572428e-9,1.9657599607208482,21,49.129089004676956,39.315199214416964,0.006090590119818384,0.0028284348673748056,"(10,50]",NA,NA,NA,NA
m2a_1_9,f,-7.149296189981931,1.0515028409285028,-6.799122086697291,1.0525859145211864e-11,19.32186155345227,65.41767228747553,18,98.4713610786921,1112.1004288870838,9.067927996660493e-226,3.4073904728150906e-4,"(10,50]",NA,NA,NA,NA
m2b_1_9,f,-7.149296189981931,1.0515028409285028,-6.799122086697291,1.0525859145211864e-11,19.32186155345227,65.41767228747553,18,98.4713610786921,1112.1004288870838,9.067927996660493e-226,3.4073904728150906e-4,"(10,50]",NA,NA,NA,NA
m2c_1_9,f,-5.895400161456289,1.344325743044999,-4.385395572432291,1.1577519053317337e-5,21.02448402332936,72.16216636161325,12,98.61423229038208,793.7838299777458,4.093919983799168e-163,2.1793245076022017e-4,"(10,50]",NA,NA,NA,NA
m2d_1_9,f,-6.801223713081664,1.6046891913131431,-4.238343319005042,2.2517524675022987e-5,25.167553438859816,65.08978611408047,10,98.4636606452396,585.8080750267242,2.325359111422871e-120,3.225232182929803e-4,"(3,10]",NA,NA,NA,NA
m2e_1_9,f,-6.731700886066085,2.4743749592507958,-2.720566202344832,0.006517022094674377,30.03615533816991,65.67986348182437,5,98.47746333961744,262.7194539272975,1.1829088962389547e-55,9.507357964375627e-5,"(3,10]",NA,NA,NA,NA
m2f_1_9,f,-5.47464389281494,3.0889850051400445,-1.77231157927448,0.07634285016076349,37.44030569978725,62.806424559915065,4,98.40780619656826,188.4192736797452,1.3398746310056502e-40,1.1971840540070385e-4,"(3,10]",NA,NA,NA,NA
m2g_1_9,f,-7.465717567835809,1.04043487933425,-7.175574095144665,7.200438728064705e-13,17.826450529060278,58.61668848631672,17,98.29400120371275,937.8670157810675,2.2214221038205787e-189,3.3115335099308957e-4,"(10,50]",NA,NA,NA,NA
m2h_1_9,f,-6.115631198186613,1.5252263186650812,-4.0096549104523564,6.0807549911871155e-5,17.94281180308979,68.0220405603857,8,98.52988826597716,476.15428392269996,1.0695329657693564e-98,1.510144795116991e-4,"(3,10]",NA,NA,NA,NA
m2i_1_9,f,-5.57864336447079,2.6833375648921014,-2.0789942486029003,0.037617879096141255,28.197724367439413,80.98521465637856,4,98.76520670564003,242.95564396913565,2.1844013441686617e-52,2.6786695095809565e-4,"(3,10]",NA,NA,NA,NA
m2k_1_9,f,-6.7082815054814136,1.176128488042696,-5.703697830366547,1.1723582875990334e-8,22.884014069485858,65.53451178578597,17,98.4740864427758,1048.5521885725755,4.4678793720832396e-213,3.4117795043341764e-4,"(10,50]",NA,NA,NA,NA
m2k_19,f,-12.403112080444455,0.8732935347730214,-14.202683962006153,8.816973183966005e-46,1.3777898572938239,10.319791737109242,2,90.30988196783012,10.319791737109242,0.0013161113989911429,1.875695642128971e-4,"(1,3]",NA,NA,NA,NA
m2n_1_9,f,-6.382486228371062,1.2739550289928852,-5.009977654718852,5.443635568491849e-7,31.707569772411343,82.41034815818551,20,98.7865601561584,1565.7966150055247,3.28e-321,3.7467011679891404e-4,"(10,50]",NA,NA,NA,NA
m34_1,f,3.048322550169162e-4,2.903095086952397e-4,1.0500250452937185,0.29370659797173093,1.0129339794516684e-6,1.559318989919702,42,35.86944002705337,63.932078586707775,0.012453855528284962,0.0011801267272241998,"(10,50]",NA,NA,NA,NA
m37a,f,-0.2697662450340149,0.23204011145819,-1.1625845347976511,0.24499810841417372,0,1,1,0,0,1,0.00126738925548286,"(0,1]",NA,NA,NA,NA
m38_1_9,f,-9.681416331494674,0.6534547620791804,-14.815740726550183,1.1590450845196591e-49,7.0837169543422185,26.814333355186875,18,96.27065127163952,455.84366703817693,3.676805866445124e-86,2.577016369501646e-4,"(10,50]",NA,NA,NA,NA
m38_2_9,f,-11.616095947753866,0.8062748963265673,-14.407115985723276,4.667992838653938e-47,5.47297901878719,21.616858248107956,9,95.37398086011169,172.93486598486365,3.127738550437481e-33,4.732388026607276e-4,"(3,10]",NA,NA,NA,NA
m39a_1_9,f,-7.131461444065284,2.786178140701223,-2.5595855985972396,0.010479704401942161,38.27062714256222,91.35812564315594,5,98.90540661494525,365.43250257262383,8.15620038940012e-78,0.002656641216663152,"(3,10]",NA,NA,NA,NA
m3a_1_9,f,-9.680906303303889,0.692691065293075,-13.975792078692301,2.1906277157890717e-44,7.563583567989409,25.46613603123,17,96.07321660901495,407.45817649968,9.94554663197026e-77,1.567618383297345e-4,"(10,50]",NA,NA,NA,NA
m3a_2_9,f,-6.3826517331124135,1.875716218257929,-3.4027811195449917,6.670369451690055e-4,37.960314953373825,80.10945361508527,11,98.75170787607058,801.0945361508527,1.2002823174532468e-165,6.943519428174575e-4,"(10,50]",NA,NA,NA,NA
m3b_1_9,f,-9.680906303303889,0.692691065293075,-13.975792078692301,2.1906277157890717e-44,7.563583567989409,25.46613603123,17,96.07321660901495,407.45817649968,9.94554663197026e-77,1.567618383297345e-4,"(10,50]",NA,NA,NA,NA
m3b_2_9,f,-6.3826517331124135,1.875716218257929,-3.4027811195449917,6.670369451690055e-4,37.960314953373825,80.10945361508527,11,98.75170787607058,801.0945361508527,1.2002823174532468e-165,6.943519428174575e-4,"(10,50]",NA,NA,NA,NA
m3c_1_9,f,-10.0203150568079,0.7963754982841029,-12.582399983924674,2.6388906635256e-36,6.455811485132358,26.8926737793895,11,96.28151515091668,268.926737793895,5.630156969702273e-52,1.7424451981245599e-4,"(10,50]",NA,NA,NA,NA
m3c_2_9,f,-5.318112597096666,3.4777402651686766,-1.529186250727303,0.12621827810763592,47.551221267565694,67.06304477668492,4,98.50886579437316,201.18913433005474,2.3346386071941237e-43,2.593301252553083e-4,"(3,10]",NA,NA,NA,NA
m3d_1_9,f,-8.542162730291288,1.226275682050379,-6.96593992307543,3.262183412385198e-12,12.89407119074881,26.44186957452494,9,96.21811915688657,211.53495659619952,2.3607419078018204e-41,1.226757639967035e-4,"(3,10]",NA,NA,NA,NA
m3d_2_9,f,-7.070193033800623,2.2304871003772377,-3.169797768659974,0.0015254506728575093,34.218019736042834,90.73885854708263,7,98.897936324071,544.4331512824957,2.2378616107248897e-114,6.453645032681786e-4,"(3,10]",NA,NA,NA,NA
m3e_1_9,f,-8.626296312475857,2.2698774604123697,-3.800335684600663,1.445002086379891e-4,20.007218278459746,41.48156875590998,4,97.5892907862663,124.44470626772994,8.51240727555813e-27,2.0894550791159002e-4,"(3,10]",NA,NA,NA,NA
m3e_2_9,f,-5.371726640849181,6.613702861626478,-0.8122116692022261,0.4166701848042905,86.66848820361966,107.27094587333747,2,99.06778112949543,107.27094587333747,3.8828515082992214e-25,9.746558227363724e-5,"(1,3]",NA,NA,NA,NA
m3f_1_9,f,-11.358791981648935,0.6061173859677118,-18.740251054692603,2.3252789644295725e-78,0.15128759309788264,1.2136925137660963,2,17.606808260109226,1.2136925137660963,0.2706020600599698,5.18695508041067e-5,"(1,3]",NA,NA,NA,NA
m3f_2_9,f,-5.168985537775599,6.813065841525177,-0.7586871546537802,0.4480397227692128,92.05566369785797,118.78256383624066,2,99.15812559713844,118.78256383624066,1.1686256769526496e-27,8.814302000773042e-4,"(1,3]",NA,NA,NA,NA
m3g_1_9,f,-9.810063842101936,0.6558292646897362,-14.958258757701126,1.3757881662776452e-50,7.162144455778295,23.96833908488894,18,95.82782938584818,407.461764443112,5.101998017190592e-76,1.5165466069376625e-4,"(10,50]",NA,NA,NA,NA
m3g_2_9,f,-6.856733332429663,1.7024309916004434,-4.027613081681329,5.634596922093063e-5,34.06663290000119,73.51470243471483,12,98.63972788179608,808.6617267818632,2.6160427334657034e-166,6.418054539734559e-4,"(10,50]",NA,NA,NA,NA
m3h_1_9,f,-9.77072866297336,0.6793463813757838,-14.382543178026634,6.660146792466665e-47,7.290567521457972,25.3666317616411,17,96.05781323513285,405.86610818625763,2.1453598085463346e-76,1.5828690775069915e-4,"(10,50]",NA,NA,NA,NA
m3h_19,f,-10.4538326227506,1.01737020485759,-10.275347727736838,9.10156249426581e-25,0,1,1,0,0,1,3.89064607259071e-5,"(0,1]",NA,NA,NA,NA
m3h_2_9,f,-7.628928953576596,1.6665427530595638,-4.577697715567655,4.70121375474858e-6,29.87873951417157,68.09585016011047,11,98.53148173104712,680.9585016011047,7.6737676634719e-140,5.456908294742092e-4,"(10,50]",NA,NA,NA,NA
m3h_29,f,1.67156092403205,1.07483875965113,1.555173656534868,0.11990471651041873,0,1,1,0,0,1,0.00169906632346517,"(0,1]",NA,NA,NA,NA
m3i_1_9,f,-7.648673568310776,1.689206670239828,-4.527967893487445,5.955362743492704e-6,16.387281379488286,41.54543524468005,6,97.5929966935945,207.72717622340022,6.308592092662257e-43,1.7208355860596602e-4,"(3,10]",NA,NA,NA,NA
m3i_2_9,f,-5.315159855149194,6.554364706735717,-0.8109344067605773,0.4174033401239505,85.13859242832852,109.72607736763524,2,99.08863961604175,109.72607736763524,1.1251192479704073e-25,8.31645089099944e-5,"(1,3]",NA,NA,NA,NA
m3j_1_9,f,-8.372245651631808,1.917126774825811,-4.367079820473795,1.2591871971974596e-5,14.219704367625093,46.228211682635454,4,97.83681876585412,138.68463504790637,7.262175016993475e-30,1.16010432185454e-4,"(3,10]",NA,NA,NA,NA
m3j_2_9,f,-5.315159855149194,6.554364706735717,-0.8109344067605773,0.4174033401239505,85.13859242832852,109.72607736763524,2,99.08863961604175,109.72607736763524,1.1251192479704073e-25,8.31645089099944e-5,"(1,3]",NA,NA,NA,NA
m3k_1_9,f,-9.810063842101936,0.6558292646897362,-14.958258757701126,1.3757881662776452e-50,7.162144455778295,23.96833908488894,18,95.82782938584818,407.461764443112,5.101998017190592e-76,1.5165466069376625e-4,"(10,50]",NA,NA,NA,NA
m3k_2_9,f,-6.856733332429663,1.7024309916004434,-4.027613081681329,5.634596922093063e-5,34.06663290000119,73.51470243471483,12,98.63972788179608,808.6617267818632,2.6160427334657034e-166,6.418054539734559e-4,"(10,50]",NA,NA,NA,NA
m3n_1_9,f,-9.810063842101936,0.6558292646897362,-14.958258757701126,1.3757881662776452e-50,7.162144455778295,23.96833908488894,18,95.82782938584818,407.461764443112,5.101998017190592e-76,1.5165466069376625e-4,"(10,50]",NA,NA,NA,NA
